# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1373140	1376631	-	CAI73502.1			Tashat2 protein			TA20095	3492	1163	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1377294	1378991	+							TA20100	1639		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1377294	1378991	+	CAI73503.1			ubiquitin-activating enzyme, putative			TA20100	1296	431	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1379081	1381654	-							TA20105	2574		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1379081	1381654	-	CAI73504.1			hypothetical protein			TA20105	2127	708	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1381792	1382746	-							TA20110	955		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1381792	1382746	-	CAI73505.1			hypothetical protein			TA20110	876	291	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1382852	1383925	-							TA20115	1074		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1382852	1383925	-	CAI73506.1			hypothetical protein			TA20115	831	276	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1384847	1386139	-							TA20120	1293		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1384847	1386139	-	CAI73507.1			hypothetical protein			TA20120	669	222	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1386362	1390270	-							TA20125	3909		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1386362	1390270	-	CAI73508.1			trehalose-6-phosphate synthase			TA20125	3276	1091	
tRNA		GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1391418	1391501	+								84		
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1391541	1394229	-							TA20135	2689		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1391541	1394229	-	CAI73509.1			hypothetical protein			TA20135	2487	828	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1395151	1396784	+							TA20140	1634		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1395151	1396784	+	CAI73510.1			hypothetical protein, conserved			TA20140	1359	452	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1397088	1398365	+							TA20145	1278		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1397088	1398365	+	CAI73511.1			splicing factor, putative			TA20145	1278	425	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1398861	1400261	+							TA20150	1401		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1398861	1400261	+	CAI73512.1			Theileria-specific hypothetical protein			TA20150	1401	466	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1403122	1403903	+							TA20155	713		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1403122	1403903	+	CAI73513.1			hypothetical protein			TA20155	417	138	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1404482	1406589	+							TA20160	2078		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1404482	1406589	+	CAI73514.1			hypothetical protein			TA20160	2016	671	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1406738	1408285	-							TA20165	1548		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1406738	1408285	-	CAI73515.1			calcium/calmodulin-dependent protein kinase subunit, putative			TA20165	1548	515	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1409804	1410735	-							TA20170	932		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1409804	1410735	-	CAI73516.1			HAP-family transcription factor, putative			TA20170	756	251	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1411707	1418256	+							TA20175	6550		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1411707	1418256	+	CAI73517.1			DEAD-box helicase, putative			TA20175	5778	1925	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1418582	1421393	-							TA20180	2701		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1418582	1421393	-	CAI73518.1			hypothetical protein, conserved			TA20180	2547	848	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1422055	1423557	-							TA20185	1503		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1422055	1423557	-	CAI73519.1			hypothetical protein			TA20185	1503	500	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1424035	1426038	+							TA20190	2004		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1424035	1426038	+	CAI73520.1			hypothetical protein			TA20190	2004	667	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1426079	1428763	-							TA20195	2685		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1426079	1428763	-	CAI73521.1			hypothetical protein			TA20195	2481	826	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1428987	1430143	-							TA20200	1157		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1428987	1430143	-	CAI73522.1			proteasome subunit alpha type 5-2, putative			TA20200	765	254	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1430283	1432004	-							TA20205	1722		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1430283	1432004	-	CAI73523.1			schizont protein e			TA20205	1326	441	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1432313	1435691	+							TA20210	3379		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1432313	1435691	+	CAI73524.1			RNA-binding protein, putative			TA20210	3075	1024	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1436812	1440624	+							TA20215	3780		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1436812	1440624	+	CAI73525.1			hypothetical protein			TA20215	3624	1207	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1441477	1446794	+							TA20220	5318		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1441477	1446794	+	CAI73526.1			hypothetical protein, conserved			TA20220	5100	1699	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1446990	1447409	+							TA20225	346		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1446990	1447409	+	CAI73527.1			hypothetical protein			TA20225	282	93	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1448726	1451867	+							TA20230	3142		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1448726	1451867	+	CAI73528.1			hypothetical protein			TA20230	2835	944	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1452311	1452829	+							TA20235	519		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1452311	1452829	+	CAI73529.1			hypothetical protein			TA20235	519	172	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1454660	1458027	+							TA20240	1464		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1454660	1458027	+	CAI73530.1			integral membrane protein, putative			TA20240	1464	487	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1458500	1459136	-							TA20245	637		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1458500	1459136	-	CAI73531.1			hypothetical protein			TA20245	363	120	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1459309	1463611	+							TA20250	4303		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1459309	1463611	+	CAI73532.1			hypothetical protein			TA20250	2277	758	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1463699	1464390	-							TA20255	692		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1463699	1464390	-	CAI73533.1			hypothetical protein			TA20255	582	193	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1465373	1468348	-							TA20260	2976		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1465373	1468348	-	CAI73534.1			hypothetical protein			TA20260	2976	991	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1469753	1470274	-							TA20265	522		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1469753	1470274	-	CAI73535.1			60S ribosomal protein l3, putative			TA20265	522	173	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1471020	1471631	-							TA20270	612		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1471020	1471631	-	CAI73536.1			60S ribosomal protein l3, putative			TA20270	612	203	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1472416	1472892	+							TA20275	477		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1472416	1472892	+	CAI73537.1			hypothetical protein			TA20275	477	158	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1473424	1474977	+							TA20280	1554		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1473424	1474977	+	CAI73538.1			serine-rich hypothetical protein			TA20280	1389	462	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1475079	1478967	-							TA20285	3889		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1475079	1478967	-	CAI73539.1			hypothetical protein			TA20285	2577	858	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1479085	1479305	+							TA20290	221		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1479085	1479305	+	CAI73540.1			hypothetical protein			TA20290	183	60	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1480230	1480963	+							TA20295	734		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1480230	1480963	+	CAI73541.1			hypothetical protein			TA20295	540	179	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1481505	1482947	-							TA20300	1443		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1481505	1482947	-	CAI73542.1			hypothetical protein			TA20300	1359	452	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1484668	1486179	+							TA20305	1512		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1484668	1486179	+	CAI73543.1			transcription elongation factor, putative			TA20305	1257	418	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1487624	1490434	+							TA20310	2460		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1487624	1490434	+	CAI73544.1			Theileria-specific hypothetical protein			TA20310	2460	819	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1491401	1491985	+							TA20315	585		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1491401	1491985	+	CAI73545.1			Theileria-specific hypothetical protein			TA20315	585	194	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1492470	1494095	-							TA20320	1626		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1492470	1494095	-	CAI73546.1			integral membrane protein, putative			TA20320	1626	541	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1494758	1496176	-							TA20325	1419		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1494758	1496176	-	CAI73547.1			integral membrane protein, putative			TA20325	1419	472	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1497309	1498919	-							TA20330	1611		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1497309	1498919	-	CAI73548.1			choline kinase, putative			TA20330	1611	536	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1500436	1502768	-							TA20335	2291		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1500436	1502768	-	CAI73549.1			hypothetical protein			TA20335	2166	721	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1502979	1509497	+							TA20340	6519		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1502979	1509497	+	CAI73550.1			ATP-dependent helicase, putative			TA20340	3483	1160	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1509684	1510809	-							TA20345	1035		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1509684	1510809	-	CAI73551.1			possible transcription initiation protein spt4-like, putatve			TA20345	693	230	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1510972	1512354	+							TA20350	1383		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1510972	1512354	+	CAI73552.1			membrane protein, putative			TA20350	1383	460	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1512443	1513739	+							TA20355	1297		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1512443	1513739	+	CAI73553.1			hypothetical protein			TA20355	807	268	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1514463	1518368	-							TA20360	3906		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1514463	1518368	-	CAI73554.1			Phosphoinositide 3-kinase-like protein, putative			TA20360	3828	1275	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1518657	1519364	-							TA20365	708		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1518657	1519364	-	CAI73555.1			hypothetical protein			TA20365	666	221	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1519482	1520696	+							TA20370	1215		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1519482	1520696	+	CAI73556.1			hypothetical protein			TA20370	1170	389	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1521088	1521957	+							TA20375	870		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1521088	1521957	+	CAI73557.1			hypothetical protein			TA20375	870	289	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1522517	1523429	+							TA20380	759		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1522517	1523429	+	CAI73558.1			transmembrane protein, conserved			TA20380	759	252	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1523672	1524708	+							TA20385	834		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1523672	1524708	+	CAI73559.1			transmembrane protein, conserved			TA20385	834	277	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1524820	1528051	-							TA20390	3232		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1524820	1528051	-	CAI73560.1			hypothetical protein			TA20390	3063	1020	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1528233	1529171	+							TA20395	909		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1528233	1529171	+	CAI73561.1			hypothetical protein			TA20395	804	267	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1529277	1530219	-							TA20400	943		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1529277	1530219	-	CAI73562.1			hypothetical protein, conserved			TA20400	885	294	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1531085	1533641	+							TA20405	2557		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1531085	1533641	+	CAI73563.1			elongation factor 2, putative			TA20405	2478	825	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1533832	1534719	+							TA20410	888		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1533832	1534719	+	CAI73564.1			hypothetical protein			TA20410	666	221	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1534756	1537754	+							TA20415	2999		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1534756	1537754	+	CAI73565.1			sir2-like histone deacetylase, putative			TA20415	2787	928	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1537869	1538585	-							TA20420	657		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1537869	1538585	-	CAI73566.1			hypothetical protein			TA20420	657	218	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1539077	1539912	+							TA20425	836		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1539077	1539912	+	CAI73567.1			hypothetical protein, conserved			TA20425	783	260	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1539972	1541023	-							TA20430	902		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1539972	1541023	-	CAI73568.1			hypothetical protein			TA20430	687	228	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1541335	1542173	-							TA20435	741		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1541335	1542173	-	CAI73569.1			hypothetical protein			TA20435	663	220	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1542891	1543750	+							TA20440	741		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1542891	1543750	+	CAI73570.1			hypothetical membrane protein, putative			TA20440	741	246	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1543844	1547767	-							TA20445	3924		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1543844	1547767	-	CAI73571.1			long-chain-fatty-acid--coa ligase 5, putative			TA20445	3105	1034	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1548380	1548790	+							TA20450	411		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1548380	1548790	+	CAI73572.1			hypothetical protein			TA20450	411	136	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1549092	1550436	+							TA20455	1345		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1549092	1550436	+	CAI73573.1			hypothetical protein			TA20455	1140	379	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1550552	1552833	-							TA20460	2282		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1550552	1552833	-	CAI73574.1			tryptophanyl-trna synthetase, putative			TA20460	1734	577	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1553161	1553800	+							TA20465	640		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1553161	1553800	+	CAI73575.1			hypothetical protein			TA20465	498	165	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1553937	1556251	-							TA20470	2315		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1553937	1556251	-	CAI73576.1			1-deoxy-D-xylulose 5-phosphate synthase, putative			TA20470	2286	761	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1556540	1559418	+							TA20475	2879		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1556540	1559418	+	CAI73577.1			endopeptidase, putative			TA20475	2352	783	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1559585	1561356	+							TA20480	1772		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1559585	1561356	+	CAI73578.1			Ankyrin repeat protein, putative			TA20480	1527	508	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1561680	1562452	+							TA20485	773		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1561680	1562452	+	CAI73579.1			myosin a tail domain interacting protein mtip, putative			TA20485	615	204	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1562526	1563164	+							TA20490	534		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1562526	1563164	+	CAI73580.1			integral membrane protein, putative			TA20490	534	177	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1563210	1568496	-							TA20495	5287		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1563210	1568496	-	CAI73581.1			zinc finger protein with SET domain, putative			TA20495	5181	1726	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1569755	1570723	-							TA20500	969		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1569755	1570723	-	CAI73582.1			hypothetical protein			TA20500	666	221	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1571187	1573320	+							TA20505	2003		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1571187	1573320	+	CAI73583.1			hypothetical protein			TA20505	1716	571	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1573382	1573943	-							TA20510	562		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1573382	1573943	-	CAI73584.1			ubiquitin-conjugating enzyme e2, putative			TA20510	459	152	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1574261	1577672	+							TA20515	3412		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1574261	1577672	+	CAI73585.1			DNA replication licensing factor Mcm2, putative			TA20515	3060	1019	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1577734	1578527	-							TA20520	648		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1577734	1578527	-	CAI73586.1			hypothetical protein			TA20520	648	215	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1578760	1579626	+							TA20525	867		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1578760	1579626	+	CAI73587.1			ribosomal protein s12, putative			TA20525	867	288	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1579714	1580178	-							TA20530	465		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1579714	1580178	-	CAI73588.1			hypothetical protein			TA20530	465	154	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1580417	1583212	-							TA20535	2796		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1580417	1583212	-	CAI73589.1			peptidylprolyl isomerase-like protein, putative			TA20535	2136	711	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1583415	1584981	+							TA20540	1567		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1583415	1584981	+	CAI73590.1			riboflavin kinase / fad synthase family protein, putative			TA20540	1368	455	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1585032	1585563	-							TA20545	532		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1585032	1585563	-	CAI73591.1			ribosomal protein s15, putative			TA20545	456	151	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1585772	1586432	-							TA20550	661		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1585772	1586432	-	CAI73592.1			hypothetical protein			TA20550	549	182	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1587198	1589860	-							TA20555	2663		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1587198	1589860	-	CAI73593.1			myosin a, putative			TA20555	2472	823	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1590974	1592554	+							TA20560	1401		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1590974	1592554	+	CAI73594.1			hypothetical protein			TA20560	996	331	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1592612	1593306	+							TA20565	695		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1592612	1593306	+	CAI73595.1			hypothetical protein			TA20565	477	158	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1593354	1593728	+							TA20570	375		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1593354	1593728	+	CAI73596.1			hypothetical protein			TA20570	375	124	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1593981	1596062	-							TA20575	2082		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1593981	1596062	-	CAI73597.1			enzyme, putative			TA20575	2082	693	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1597693	1599240	+							TA20580	1548		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1597693	1599240	+	CAI73598.1			ribonucleoprotein, putative			TA20580	1548	515	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1599390	1603054	-							TA20585	3570		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1599390	1603054	-	CAI73599.1			exosome complex exonuclease rrp44, putative			TA20585	2868	955	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	1	CR940347.1	1603699	1605680	+							TA20590	1982		
